Location,Video_code,Video_name,Observer,Group,Code,Species,Family
LaPaz,IS1_15Oct18_1de2,IS1_GPR_15Oct18_1de2,Manuel,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,IS1_15Oct18_2de2,IS1_GPR_15Oct18_2de2,Benjamin,Fish,chu,Chaetodon humeralis,Chaetodontidae
LaPaz,IS1_15Oct18_2de2,IS1_GPR_15Oct18_2de2,Benjamin,Fish,clim,Chromis limbaughi,Pomacentridae
LaPaz,IS1_15Oct18_2de2,IS1_GPR_15Oct18_2de2,Benjamin,Fish,pco,Paranthias colonus,Serranidae
LaPaz,IS1_15Oct18_2de2,IS1_GPR_15Oct18_2de2,Benjamin,Fish,sps,Serranus psittacinus,Serranidae
LaPaz,IS1_15Oct18_2de2,IS1_GPR_15Oct18_2de2,Benjamin,Fish,lfa,Liopropoma fasciatum,Serranidae
LaPaz,IS1_15Oct18_2de2,IS1_GPR_15Oct18_2de2,Benjamin,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Hollarsmith,Fish,sgu,Scorpaena guttata,Scorpenidae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Hdi,Halichoeres dispilus,Labridae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Lfa,Liopropoma fasciatum,Serranidae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Chu,Chaetodon humeralis,Chaetodontidae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Hpa,Holacanthus passer,Pomacentridae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Pse,Pristigenys serrula,Priacanthidae
LaPaz,IS1_15Oct18_1de2,IS1_ROV_15Oct18_1de2,Manuel,Fish,Uro,Urobatis sp.,Urolophidae
LaPaz,IS1_15Oct18_2de2,IS1_ROV_15Oct18_2de2,Benjamin,Fish,hpa,Holacanthus passer,Pomacentridae
LaPaz,IS1_15Oct18_2de2,IS1_ROV_15Oct18_2de2,Benjamin,Fish,pco,Paranthias colonus,Serranidae
LaPaz,IS1_15Oct18_2de2,IS1_ROV_15Oct18_2de2,Benjamin,Fish,clim,Chromis limbaughi,Pomacentridae
LaPaz,IS2_15Oct18_1de3,IS2_GPR_15Oct18_1de3,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,IS2_15Oct18_1de3,IS2_GPR_15Oct18_1de3,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,IS2_15Oct18_1de3,IS2_GPR_15Oct18_1de3,Manuel,Fish,Lfa,Liopropoma fasciatum,Serranidae
LaPaz,IS2_15Oct18_1de3,IS2_GPR_15Oct18_1de3,Manuel,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS2_15Oct18_2de3,IS2_GPR_15Oct18_2de3,Benjamin,Fish,hal,Halichoeres sp.,Labridae
LaPaz,IS2_15Oct18_2de3,IS2_GPR_15Oct18_2de3,Benjamin,Fish,pse,Pristigenys serrula,Priacanthidae
LaPaz,IS2_15Oct18_2de3,IS2_GPR_15Oct18_2de3,Benjamin,Fish,calt,Chromis alta,Pomacentridae
LaPaz,IS2_15Oct18_2de3,IS2_GPR_15Oct18_2de3,Hollarsmith,Fish,lfa,Liopropoma fasciatum,Serranidae
LaPaz,IS2_15Oct18_2de3,IS2_GPR_15Oct18_2de3,Manuel,Fish,clim,Chromis limbaughi,Pomacentridae
LaPaz,IS2_15Oct18_2de3,IS2_GPR_15Oct18_2de3,Manuel,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS2_15Oct18_3de3,IS2_GPR_15Oct18_3de3,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
LaPaz,IS2_15Oct18_3de3,IS2_GPR_15Oct18_3de3,Hollarsmith,Fish,hme,Halichoeres melanotis,Labridae
LaPaz,IS2_15Oct18_1de3,IS2_ROV_15Oct18_1de3,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,IS2_15Oct18_1de3,IS2_ROV_15Oct18_1de3,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,IS2_15Oct18_1de3,IS2_ROV_15Oct18_1de3,Manuel,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS2_15Oct18_2de3,IS2_ROV_15Oct18_2de3,Manuel,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,IS2_15Oct18_2de3,IS2_ROV_15Oct18_2de3,Benjamin,Fish,clim,Chromis limbaughi,Pomacentridae
LaPaz,IS2_15Oct18_2de3,IS2_ROV_15Oct18_2de3,Benjamin,Fish,hgu,Hoplopagrus guentherii,Lutjanidae
LaPaz,IS2_15Oct18_2de3,IS2_ROV_15OCT18_2de3,Manuel,Fish,spu,Semicossyphus pulcher,Labridae
LaPaz,IS2_15Oct18_2de3,IS2_ROV_15OCT18_2de3,Manuel,Fish,Hal,Halichoeres sp.,Labridae
LaPaz,IS2_15Oct18_2de3,IS2_ROV_15OCT18_2de3,Manuel,Fish,Pse,Pristigenys serrula,Priacanthidae
LaPaz,IS2_15Oct18_3de3,IS2_ROV_15Oct18_3de3,Manuel,Fish,Sri,Seriola rivoliana,Carangidae
LaPaz,IS2_15Oct18_3de3,IS2_ROV_15Oct18_3de3,Manuel,Fish,Bpo,Balistes polylepis,Balistidae
LaPaz,IS2_15Oct18_3de3,IS2_ROV_15Oct18_3de3,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,IS2_15Oct18_3de3,IS2_ROV_15Oct18_3de3,Manuel,Fish,Dho,Diodon holocanthus,Diodontidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Hollarsmith,Fish,mde,Mulloidichthys dentatus,Mullidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Mro,Mycteroperca rosacea,Serranidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Lar,Lutjanus argentiventris,Lutjanidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Dho,Diodon holocanthus,Diodontidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Het,Heteroconger sp.,Congridae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Sps,Serranus psittacinus,Serranidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,hal,Halichoeres sp.,Labridae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Hpa,Holacanthus passer,Pomacentridae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Dhy,Diodon hystrix,Diodontidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Ain,Anisotremus interruptus,Haemulidae
LaPaz,LRE_10Oct18_1de2,LRE_GPR_10Oct18_1de2,Manuel,Fish,Hse,Haemulon sexfasciatum,Haemulidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,hpa,Holacanthus passer,Pomacentridae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,hse,Haemulon sexfasciatum,Haemulidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,fco,Fistularia commersonii,Fistulariidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Manuel,Fish,sri,Seriola rivoliana,Carangidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,lar,Lutjanus argentiventris,Lutjanidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,ain,Anisotremus interruptus,Haemulidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,mde,Mulloidichthys dentatus,Mullidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,ppu,Prionurus laticlavius,Acanthuridae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Benjamin,Fish,cre,Chilomycterus reticulatus,Diodontidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10OCT18_2de2,Manuel,Fish,Bdi,Bodianus diplotaenia,Labridae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10OCT18_2de2,Hollarsmith,Fish,mro,Mycteroperca rosacea,Serranidae
LaPaz,LRE_10Oct18_2de2,LRE_GPR_10Oct18_2de2,Hollarsmith,Fish,Fco,Fistularia commersonii,Fistulariidae
LaPaz,LRE_10Oct18_1de2,LRE_ROV_10Oct18_1de2,Manuel,Fish,Mro,Mycteroperca rosacea,Serranidae
LaPaz,LRE_10Oct18_1de2,LRE_ROV_10Oct18_1de2,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,LRE_10Oct18_1de2,LRE_ROV_10Oct18_1de2,Manuel,Fish,Lar,Lutjanus argentiventris,Lutjanidae
LaPaz,LRE_10Oct18_1de2,LRE_ROV_10Oct18_1de2,Manuel,Fish,Hpa,Holacanthus passer,Pomacentridae
LaPaz,LRE_10Oct18_1de2,LRE_ROV_10Oct18_1de2,Manuel,Fish,Pla,Prionurus laticlavius,Acanthuridae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,ain,Anisotremus interruptus,Haemulidae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,lar,Lutjanus argentiventris,Lutjanidae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,fco,Fistularia commersonii,Fistulariidae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,hpa,Holacanthus passer,Pomacentridae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,cre,Chilomycterus reticulatus,Diodontidae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,ppu,Prionurus laticlavius,Acanthuridae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10Oct18_2de2,Benjamin,Fish,mde,Mulloidichthys dentatus,Mullidae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10OCT18_2de2,Manuel,Fish,Ccab,Caranx caballus,Carangidae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10OCT18_2de2,Manuel,Fish,Bdi,Bodianus diplotaenia,Labridae
LaPaz,LRE_10Oct18_2de2,LRE_ROV_10OCT18_2de2,Manuel,Fish,Hse,Haemulon sexfasciatum,Haemulidae
LaPaz,PLO_14Oct18_10de12,PLO_GPR_14Oct18_10de12,Hollarsmith,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,PLO_14Oct18_10de12,PLO_GPR_14Oct18_10de12,Hollarsmith,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_10de12,PLO_GPR_14Oct18_10de12,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
LaPaz,PLO_14Oct18_10de12,PLO_GPR_14Oct18_10de12,Hollarsmith,Fish,pco,Paranthias colonus,Serranidae
LaPaz,PLO_14Oct18_10de12,PLO_GPR_14Oct18_10de12,Hollarsmith,Fish,lfa,Liopropoma fasciatum,Serranidae
LaPaz,PLO_14Oct18_10de12,PLO_GPR_14Oct18_10de12,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
LaPaz,PLO_14Oct18_11de12,PLO_GPR_14Oct18_11de12,Hollarsmith,Fish,ela,Epinephelus labriformis,Serranidae
LaPaz,PLO_14Oct18_12de12,PLO_GPR_14Oct18_12de12,Manuel,Fish,Hpa,Holacanthus passer,Pomacentridae
LaPaz,PLO_14Oct18_12de12,PLO_GPR_14Oct18_12de12,Manuel,Fish,Sps,Serranus psittacinus,Serranidae
LaPaz,PLO_14Oct18_1de12,PLO_GPR_14Oct18_1de12,Manuel,Fish,Het,Heteroconger sp.,Congridae
LaPaz,PLO_14Oct18_2de12,PLO_GPR_14Oct18_2de12,Hollarsmith,Invert,uma,Urobatis maculatus,Urotrygonidae
LaPaz,PLO_14Oct18_2de12,PLO_GPR_14Oct18_2de12,Hollarsmith,Invert,uco,Urobatis concentricus,Urotrygonidae
LaPaz,PLO_14Oct18_2de12,PLO_GPR_14Oct18_2de12,Hollarsmith,Fish,het,Heteroconger sp.,Congridae
LaPaz,PLO_14Oct18_2de12,PLO_GPR_14Oct18_2de12,Hollarsmith,Fish,mde,Mulloidichthys dentatus,Mullidae
LaPaz,PLO_14Oct18_2de12,PLO_GPR_14Oct18_2de12,Hollarsmith,Fish,fco,Fistularia commersonii,Fistulariidae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Sgh,Scarus ghobban,Scaridae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Lar,Lutjanus argentiventris,Lutjanidae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Hpa,Holacanthus passer,Pomacentridae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Mro,Mycteroperca rosacea,Serranidae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Bdi,Bodianus diplotaenia,Labridae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,PLO_14Oct18_3de12,PLO_GPR_14Oct18_3de12,Manuel,Fish,Ain,Anisotremus interruptus,Haemulidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Alexia,Fish,ela,Epinephelus labriformis,Serranidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Alexia,Fish,hpa,Holacanthus passer,Pomacentridae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Alexia,Fish,hse,Haemulon sexfasciatum,Haemulidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Alexia,Fish,ppu,Prionurus laticlavius,Acanthuridae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Alexia,Fish,jni,Johnrandallia nigrirostris,Chaetodontidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Hollarsmith,Fish,cpa,Cephalopholis panamensis,Serranidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Hollarsmith,Fish,ain,Anisotremus interruptus,Haemulidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Hollarsmith,Fish,dho,Diodon holocanthus,Diodontidae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Hollarsmith,Fish,axa,Acanthurus xanthopterus,Acanthuridae
LaPaz,PLO_14Oct18_4de12,PLO_GPR_14Oct18_4de12,Hollarsmith,Fish,ome,Ostracion meleagris,Ostraciidae
LaPaz,PLO_14Oct18_6de12,PLO_GPR_14Oct18_6de12,Hollarsmith,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_7de12,PLO_GPR_14Oct18_7de12,Hollarsmith,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,PLO_14Oct18_7de12,PLO_GPR_14Oct18_7de12,Manuel,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_7de12,PLO_GPR_14Oct18_7de12,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,PLO_14Oct18_7de12,PLO_GPR_14Oct18_7de12,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,PLO_14Oct18_8de12,PLO_GPR_14Oct18_8de12,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,PLO_14Oct18_8de12,PLO_GPR_14Oct18_8de12,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,PLO_14Oct18_8de12,PLO_GPR_14Oct18_8de12,Manuel,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_8de12,PLO_GPR_14Oct18_8de12,Manuel,Fish,Lfa,Liopropoma fasciatum,Serranidae
LaPaz,PLO_14Oct18_10de12,PLO_ROV_14Oct18_10de12,Hollarsmith,Fish,hpa,Holacanthus passer,Pomacentridae
LaPaz,PLO_14Oct18_10de12,PLO_ROV_14Oct18_10de12,Hollarsmith,Fish,ljo,Lutjanus jordani,Lutjanidae
LaPaz,PLO_14Oct18_11de12,PLO_ROV_14Oct18_11de12,Alexia,Fish,hpa,Holacanthus passer,Pomacentridae
LaPaz,PLO_14Oct18_11de12,PLO_ROV_14Oct18_11de12,Alexia,Fish,ain,Anisotremus interruptus,Haemulidae
LaPaz,PLO_14Oct18_11de12,PLO_ROV_14Oct18_11de12,Alexia,Fish,hse,Haemulon sexfasciatum,Haemulidae
LaPaz,PLO_14Oct18_11de12,PLO_ROV_14Oct18_11de12,Alexia,Fish,dho,Diodon holocanthus,Diodontidae
LaPaz,PLO_14Oct18_11de12,PLO_ROV_14Oct18_11de12,Hollarsmith,Fish,lar,Lutjanus argentiventris,Lutjanidae
LaPaz,PLO_14Oct18_12de12,PLO_ROV_14Oct18_12de12,Manuel,Fish,Lno,Lutjanus novemfasciatus,Lutjanidae
LaPaz,PLO_14Oct18_12de12,PLO_ROV_14Oct18_12de12,Manuel,Fish,Hpa,Holacanthus passer,Pomacentridae
LaPaz,PLO_14Oct18_12de12,PLO_ROV_14Oct18_12de12,Manuel,Fish,Lar,Lutjanus argentiventris,Lutjanidae
LaPaz,PLO_14Oct18_12de12,PLO_ROV_14Oct18_12de12,Manuel,Fish,Ppu,Prionurus laticlavius,Acanthuridae
LaPaz,PLO_14Oct18_1de12,PLO_ROV_14Oct18_1de12,Manuel,Fish,Het,Heteroconger sp.,Congridae
LaPaz,PLO_14Oct18_2de12,PLO_ROV_14Oct18_2de12,Manuel,Fish,Het,Heteroconger sp.,Congridae
LaPaz,PLO_14Oct18_2de12,PLO_ROV_14Oct18_2de12,Manuel,Fish,Ccab,Caranx caballus,Carangidae
LaPaz,PLO_14Oct18_2de12,PLO_ROV_14Oct18_2de12,Manuel,Fish,Bpo,Balistes polylepis,Balistidae
LaPaz,PLO_14Oct18_2de12,PLO_ROV_14Oct18_2de12,Manuel,Fish,Uco,Urobatis concentricus,Urotrygonidae
LaPaz,PLO_14Oct18_2de12,PLO_ROV_14Oct18_2de12,Manuel,Fish,Bpo,Balistes polylepis,Balistidae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Alexia,Fish,ppu,Prionurus laticlavius,Acanthuridae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Alexia,Fish,hse,Haemulon sexfasciatum,Haemulidae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Alexia,Fish,ain,Anisotremus interruptus,Haemulidae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Alexia,Fish,sgh,Scarus ghobban,Scaridae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Alexia,Fish,pla,Prionurus laticlavius,Acanthuridae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Hollarsmith,Fish,axa,Acanthurus xanthopterus,Acanthuridae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Hollarsmith,Fish,bdi,Bodianus diplotaenia,Labridae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Hollarsmith,Fish,zco,Zanclus cornutus,Zanclidae
LaPaz,PLO_14Oct18_4de12,PLO_ROV_14Oct18_4de12,Hollarsmith,Fish,lar,Lutjanus argentiventris,Lutjanidae
LaPaz,PLO_14Oct18_6de12,PLO_ROV_14Oct18_6de12,Hollarsmith,Fish,pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_7de12,PLO_ROV_14Oct18_7de12,Hollarsmith,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,PLO_14Oct18_7de12,PLO_ROV_14Oct18_7de12,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,PLO_14Oct18_7de12,PLO_ROV_14Oct18_7de12,Manuel,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_7de12,PLO_ROV_14Oct18_7de12,Manuel,Fish,Clim,Chromis limbaughi,Pomacentridae
LaPaz,PLO_14Oct18_8de12,PLO_ROV_14Oct18_8de12,Hollarsmith,Fish,ste,Stegastes sp.,Pomacentridae
LaPaz,PLO_14Oct18_8de12,PLO_ROV_14Oct18_8de12,Manuel,Fish,Pco,Paranthias colonus,Serranidae
LaPaz,PLO_14Oct18_8de12,PLO_ROV_14Oct18_8de12,Manuel,Fish,Pfa,Prognathodes falcifer ,Chaetodontidae
LaPaz,PLO_14Oct18_8de12,PLO_ROV_14Oct18_8de12,Manuel,Fish,Lfa,Liopropoma fasciatum,Serranidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,LVI,Lutjanus viridis,Lutjanidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Algae,gft,Green filamentous,Chlorophyceae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Invert,TDE,Tripneustes depressus,Toxopneustidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,BDI,Bodianus diplotaenia,Labridae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,PCO,Paranthias colonus,Serranidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,XME,Xanthichthys mento,Balistidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,CME,Caranx melampygus,Carangidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,TOB,Triaenodon obesus,Carcharhinidae
Revillagigedo,SBE_13Dec18_1de3,SBE_GPR_13Dec18_1de3,KCN,Fish,dho,Diodon holocanthus,Diodontidae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Algae,gft,Green filamentous,Chlorophyceae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Algae,neo,Neomeris sp.,Dasycladaceae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,ACH,Aulostomus chinensis,Auslostomidae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,BDI,Bodianus diplotaenia,Labridae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,XME,Xanthichthys mento,Balistidae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,HCL,Holacanthus clarionensis,Pomacanthidae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,PCO,Paranthias colonus,Serranidae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,FFL,Forcipiger flavissimus,Chaetodontidae
Revillagigedo,SBE_13Dec18_2de3,SBE_GPR_13Dec18_2de3,KCN,Fish,CME,Caranx melampygus,Carangidae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Fish,XME,Xanthichthys mento,Balistidae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Fish,CME,Caranx melampygus,Carangidae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Invert,tde,Tripneustes depressus,Toxopneustidae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Fish,PCO,Paranthias colonus,Serranidae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Fish,ANI,Acanthurus nigricans,Acanthuridae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Fish,prio,Prionurus sp.,Acanthuridae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3ade3,KCN,Fish,TGR,Thalassoma grammaticum,Labridae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3bde3,KCN,Algae,neo,Neomeris sp.,Dasycladaceae
Revillagigedo,SBE_13Dec18_3de3,SBE_GPR_13Dec18_3bde3,KCN,Algae,gft,Green filamentous,Chlorophyceae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,XME,Xanthichthys mento,Balistidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Invert,TDE,Tripneustes depressus,Toxopneustidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,PCO,Paranthias colonus,Serranidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,AIN,Anisotremus interruptus,Haemulidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,SVE,Sufflamen verres,Triggerfish
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,ANI,Acanthurus nigricans,Acanthuridae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,CME,Caranx melampygus,Carangidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,CAL,Carcharhinus albimarginatus,Carcharhinidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,PCO,Paranthias colonus,Serranidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,LAR,Lutjanus argentiventris,Lutjanidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,AIN,Anisotremus interruptus,Haemulidae
Revillagigedo,SBE_13Dec18_1de3,SBE_ROV_13Dec18_1de3,KCN,Fish,BDI,Bodianus diplotaenia,Labridae
Revillagigedo,SBE_13Dec18_2de3,SBE_ROV_13Dec18_2de3,KCN,Fish,XME,Xanthichthys mento,Balistidae
